tweet id,username,text
1.0971312215645e+18,carlosjordy,"['colocar', 'jorge', 'marighella', 'agora', 'falta', 'wagner', 'moura', 'colocar', 'jean', 'wyllys', 'papel', 'che', 'guevara', 'negro', 'pode', 'representar', 'branco', 'gay', 'pode', 'representar', 'assassino', 'homofóbico', '']"
1.0978694620726e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.0978330063483e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.0976024760926e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.0975200391069e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.0975102537789e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.0975093309271e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.097493763965e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.0974686819978e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.0971205268694e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.0961074363044e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.0847914544704e+18,bernardopkuster,"['bernardopkusters', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'worldwide', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']"
1.2178427720294e+18,flaviogordon,"['', 'ninguém', 'precisa', 'gostar', 'marighella', 'gosto', 'pacas', '']"
1.2178425250813e+18,flaviogordon,"['marcelolins68', 'entendemos', 'gosta', 'marighella', 'pode', 'parar', 'teatrinho']"
1.4555996360692e+18,paulocruzphi,"['aqui', 'artigo', '2019', 'sobre', 'celeuma', 'torno', 'escolha', 'jorge', 'ajudou', 'propagar', 'mentira', 'guerrilheiro', 'race', 'card', 'absurdo', 'papel', '']"
1.4555996339385e+18,paulocruzphi,"['fato', 'ser', 'descendente', 'escravos', 'faz', 'ninguém', 'automaticamente', 'negro', 'qualquer', 'pode', 'ser', 'brilhante', 'ustra', 'wagner', 'moura', 'fez', 'marighella', 'mistificação', 'aliás', 'próprio', 'biógrafo', 'guerrilheiro', 'demente', 'descendência', 'autodeclarada', '']"
1.441056740511e+18,paulocruzphi,"['evangelho', 'vieira', 'pura', 'imanência', 'fala', 'mansa', 'ser', 'humano', 'pobre', 'pecador', 'oprimido', 'redenção', 'luta', 'graça', 'direitos', 'jesus', 'espécie', 'marighella', 'evangelho', 'manual', 'guerrilheiro', 'urbano', 'celoko', 'muita', 'tosqueira', 'deus']"
1.0982471287056e+18,paulocruzphi,"['gabriolaz', 'patonalaranja', '']"
1.0982468938413e+18,paulocruzphi,"['gabriolaz', 'patonalaranja', 'srta', 'reivindico', 'branquitude', 'marighella', 'representado', 'mestiço', 'colorismo', 'difere', 'mestiços', 'pretos', 'preto', 'caracterizálo', 'assim', 'intenção', 'respondo', 'brancos', 'fazendo', 'política', 'usando', 'pretos']"
1.0980097742795e+18,paulocruzphi,"['artigo', 'semana', 'disponível', 'marighella', 'preto', 'racismo', 'sim', 'marighella', '']"
1.0968292641446e+18,paulocruzphi,"['ezfegundo', 'ué', 'militares', 'tomaram', 'poder', 'recrudescimento', 'regime', 'ocorreu', 'conta', 'luta', 'armada', 'pessoas', 'marighella', 'envolveram', 'motivos', 'dessa', 'luta', 'exguerrilheiros', 'gabeira', 'eduardo', 'jorge', 'exemplo', 'explicam', 'mistificação']"
1.0968144799402e+18,paulocruzphi,"['ezfegundo', 'caro', 'ver', 'fato', 'sujeito', 'manipular', 'ideologicamente', 'fenótipo', 'marighella', 'fazendoo', 'preto', 'encaixar', 'nisso', 'narrativa', 'absurda', 'wagner', 'moura', 'mente', 'tão', 'simples', 'quanto', 'faz', 'anuência', 'militância', 'vendida']"
